create_date,uuid,label,action,pose,usrn_len,pswd_len,total_time,hold-time,inter-time,distance
2023-09-14-17:56:39,0eb48a9836174e32b1aa6c5de1e80c11,ruanyouxiang,1,3,11,12,12454,"[1, 77, 69, 62, 2, 63, 84, 1, 53, 46, 53, 56, 76, 70, 70, 82, 46, 70, 22, 48, 63, 52, 70]","[0, 951, 101, 317, 246, 405, 730, 596, 202, 164, 106, 2828, 237, 59, 40, 173, 268, 171, 446, 479, 121, 139, 163]","[0, 251.92404144156228, 4.994137187743244, 114.5663358604961, 180.1885839370796, 230.10650557133317, 161.66928289334987, 70.69791589926821, 179.7573451211382, 42.5303200669828, 77.06341240335779, 76.65733921973812, 102.78086519386768, 208.270904187911, 211.40457547378202, 100.60492812233404, 108.21347536235953, 74.73583686893454, 167.05024739954743, 204.23397274939344, 243.15206308244638, 201.53633551111818, 69.1529667657144]"
2023-09-14-17:58:16,22a4c1f67d2742cdb0bb785908cd1e7d,ruanyouxiang,1,4,8,6,4903,"[45, 62, 35, 42, 63, 71, 64, 55, 70, 55, 83, 62, 55, 20]","[0, 212, 158, 134, 108, 73, 97, 136, 1383, 60, 37, 51, 58, 83]","[0, 240.71204594390366, 175.35671233944822, 171.45732204035497, 164.51871094194723, 200.59089468679775, 229.51111424612967, 247.29111292412023, 235.39337089752547, 133.05645242245865, 146.2452055838071, 150.004700447186, 164.32658507527015, 178.48288608435263]"
2023-09-14-17:58:48,1422067b7ba84a79a0fe88afe4ffed88,ruanyouxiang,1,5,5,4,3590,"[55, 38, 64, 41, 60, 52, 28, 37, 36]","[0, 106, 25, 57, 2, 1521, 56, 121, 20]","[0, 247.9486542739242, 185.74542600357617, 185.4024023071168, 179.31765198245262, 69.90909275623594, 138.87027444705365, 140.05336594491402, 143.78897569441824]"
2023-09-14-17:59:51,e06d92fe5b3140f289d2e4ed49327835,ruanyouxiang,2,1,11,12,14910,"[0, 0, 45, 39, 61, 61, 54, 75, 1, 52, 70, 61, 71, 63, 41, 51, 69, 63, 52, 71, 84, 5, 71, 69]","[0, 2274, 841, 444, 924, 309, 513, 432, 257, 327, 326, 340, 2174, 388, 427, 633, 367, 325, 350, 430, 462, 494, 593, 244]","[0, 13.625, 242.52630334151382, 5.46723193215726, 105.37685348310603, 167.02368142347356, 197.2501584283267, 132.7542519328477, 74.75441563044954, 170.90120729898308, 37.94897890589416, 70.94851236107773, 97.42084126356126, 106.88230969154812, 199.05097101621988, 201.2077789562322, 101.34195284407144, 90.32711819409492, 69.25823506991783, 175.1985703780142, 215.04237409461882, 248.52408868407502, 204.09045558893732, 69.93752792671471]"
2023-09-14-18:01:04,b1e58bca86bc4d72af21c7189602441a,ruanyouxiang,2,2,11,12,21099,"[36, 53, 48, 54, 39, 61, 54, 64, 37, 53, 37, 51, 62, 69, 54, 11, 61, 76, 47, 36, 36, 63, 94, 37, 54, 71, 79, 44, 62, 78, 74, 77, 103, 86, 53]","[0, 391, 114, 260, 130, 211, 139, 210, 100, 155, 100, 3677, 501, 1096, 1142, 602, 894, 108, 464, 805, 447, 996, 478, 204, 592, 333, 329, 415, 494, 836, 126, 100, 599, 211, 157]","[0, 228.53139315256007, 9.829205524863136, 105.41884467446982, 171.82922117614334, 209.46081263866515, 144.5659586702554, 67.28530671699431, 181.0527051199456, 33.69607961247124, 92.05986927673752, 99.48847687672176, 33.978508832790176, 167.03714033112513, 133.2435798171904, 195.09008335894472, 288.4195687817489, 1.2655285457072867, 123.33625594791661, 203.98854900459486, 203.63183882008727, 99.14103747944138, 99.55512370666813, 71.04669459235944, 164.62573557162926, 200.41022382228903, 104.91516289960188, 75.32367655657815, 146.5810489328344, 36.467076332631876, 2.4661774571186075, 2.948119103767689, 285.9618910362008, 201.39498853310624, 78.4053220849835]"
2023-09-14-22:43:42,91e2a205d6bb44b3a87213529dc1a140,yangquanguo,1,1,11,11,29044,"[65, 138, 85, 119, 97, 86, 102, 100, 98, 78, 123, 114, 69, 101, 94, 58, 98, 51, 104, 96, 102, 111]","[0, 2496, 482, 1003, 296, 952, 1340, 1083, 338, 284, 610, 4632, 761, 670, 668, 501, 798, 516, 649, 665, 618, 572]","[0, 245.17771332466404, 24.36983563524569, 83.38465086573187, 3.666666666666657, 170.17278800612561, 137.03284277865652, 135.86472030009196, 29.756418541962415, 42.338582351745735, 184.66787003218025, 61.71709649683789, 167.07450101343682, 205.51209750820564, 65.48960901462831, 168.11636181856636, 204.67996699454707, 203.69939726087665, 204.9243762952568, 71.74414416676963, 65.81202186699792, 73.03575988666258]"
2023-09-14-22:47:15,4a1ee44b5b2b4ba893994370f9830275,yangquanguo,1,2,11,11,15978,"[32, 82, 57, 53, 69, 64, 73, 56, 65, 65, 57, 57, 44, 67, 43, 63, 56, 48, 55, 37, 69, 63, 60, 52]","[0, 705, 301, 445, 820, 655, 160, 577, 733, 470, 200, 199, 430, 1753, 391, 551, 402, 534, 520, 494, 521, 505, 290, 528]","[0, 248.66756032011006, 36.789189233312115, 35.680682604332425, 184.402036624087, 211.22289438200377, 4.3461349368018345, 182.002747232013, 133.500416145835, 146.84279197684697, 33.39327943031519, 40.06938426723771, 182.75454090725685, 65.00683724723801, 167.61397449032836, 207.46298197242055, 69.06438220160145, 177.93881595150125, 217.37652944960632, 212.3804238729277, 204.074060630503, 68.55006280895093, 75.23370993850499, 73.21960878829606]"
2023-09-14-22:48:23,2d3964dacb3344ed8eaa5e1c6f3df21e,yangquanguo,1,3,10,11,24772,"[1, 37, 53, 67, 46, 45, 55, 94, 59, 63, 60, 50, 63, 71, 62, 55, 64, 60, 55, 63, 62, 63, 48, 30, 39, 48, 48, 40, 48, 63, 72, 71, 70, 54, 86, 31, 32, 36, 41, 53, 55, 47, 51]","[0, 899, 768, 151, 453, 1095, 366, 181, 236, 430, 2017, 351, 585, 231, 403, 504, 299, 432, 311, 370, 387, 3335, 111, 119, 86, 61, 75, 77, 69, 261, 144, 121, 1485, 514, 487, 574, 452, 464, 386, 562, 258, 264, 527]","[0, 260.9129271530171, 104.6395931014855, 2.4037008503093156, 172.10461934532734, 146.9848820646381, 139.33373205684578, 48.04164859785726, 58.82648685375965, 182.66940387243594, 55.18554561154987, 171.90339664409709, 206.38825332637296, 72.66666666666669, 164.79617039779103, 212.817083691867, 205.44829033116824, 205.1473725019271, 68.8839603971781, 81.79717463199921, 68.06614430096651, 98.35367021339084, 1.666666666666697, 1.490711984999877, 1.0540925533894718, 0.47140452079100487, 2.0275875100993943, 0.7453559924999638, 0.9428090415820097, 5.217491947499492, 2.687419249432803, 3.0731814857643123, 139.62051743525694, 174.86153252089366, 216.9203642917014, 72.34638899074369, 174.28998823799375, 208.33439999726932, 207.19207406548048, 201.49717395316267, 58.325713788078794, 80.9698160496312, 58.87864166609523]"
2023-09-15-15:04:27,fd9b445521bf4f579ce23d716d83e1dd,nanjing,1,1,10,11,7280,"[64, 62, 55, 64, 46, 73, 76, 40, 59, 62, 61, 42, 63, 76, 58, 65, 44, 52, 64, 52, 44]","[0, 146, 173, 200, 230, 184, 142, 179, 183, 196, 1287, 176, 180, 181, 152, 234, 205, 206, 186, 190, 206]","[0, 76.19314312761449, 75.30926680639102, 118.60482346942258, 117.27214377108255, 104.74483744916931, 63.56712957654571, 78.8223838367752, 35.982463859773105, 105.28789900007077, 59.596526300652464, 46.57570157290296, 37.057202301243755, 100.6073200392135, 64.4805384201295, 120.9309381795156, 94.66611930984278, 60.108533068148084, 98.9107072209972, 78.05971648249198, 1.9981486002604072]"
2023-09-15-15:05:18,4dd387b499c8489d86b7941ffafbe0c1,nanjing,1,2,11,10,8194,"[61, 106, 97, 2, 74, 55, 68, 53, 37, 83, 53, 56, 72, 73, 65, 73, 74, 83, 58, 57, 85]","[0, 222, 189, 238, 258, 278, 278, 231, 284, 249, 212, 1106, 171, 202, 193, 233, 217, 216, 217, 226, 244]","[0, 70.93510370488295, 69.95302390334905, 43.753644833631135, 132.21469585986267, 82.72681596170243, 67.81979821286889, 55.772059730809325, 116.89936195518504, 85.30710545775456, 45.63536808773628, 72.41199432629138, 59.98551091361239, 54.02437985848765, 42.40741584680559, 147.5442785769898, 94.69553303004581, 98.89549764379107, 84.9272487002486, 60.88530436519885, 112.37319530475136]"
2023-09-15-15:05:50,dbbf8ed0c3f242558a36c74605defdad,nanjing,1,3,10,10,7990,"[84, 100, 82, 78, 83, 84, 63, 103, 79, 34, 63, 61, 100, 81, 62, 88, 76, 82, 65, 83]","[0, 134, 176, 195, 168, 201, 178, 254, 193, 249, 1591, 206, 255, 394, 246, 187, 190, 193, 195, 262]","[0, 134.86917695676755, 168.51094076028306, 239.12028495580807, 278.74509883628457, 186.83444396760467, 110.2312723795573, 186.86979928915355, 268.09029478504516, 192.46974112247574, 133.4262329071995, 124.95541869527656, 79.26920139478081, 129.63976179275954, 161.30692190498218, 130.4651327307568, 207.34812702319073, 257.4383274667363, 207.29148491891263, 127.63793068065192]"
2023-09-15-15:06:25,469fb682a7aa4c0e8756d458452e6b41,nanjing,1,4,10,10,7361,"[63, 60, 41, 66, 69, 74, 79, 39, 73, 52, 69, 90, 79, 69, 60, 72, 72, 78, 56, 68]","[0, 189, 284, 216, 229, 201, 206, 184, 185, 223, 940, 185, 187, 213, 225, 177, 202, 187, 180, 230]","[0, 101.91435449023983, 146.19948623182165, 48.995466695658656, 124.85223282289176, 63.4174820798692, 48.69465056428457, 133.26040159422809, 51.484364262400526, 102.48353681995262, 128.03174758850054, 66.08507428207577, 72.55551717483378, 52.50708970361087, 26.059005664571373, 85.1344557742697, 81.65061178259697, 57.63240997809777, 49.545786379586374, 60.28580365625463]"
2023-09-15-15:07:00,fb986bc30f8d48e5a10df5be3e94f9c2,nanjing,1,5,11,11,6535,"[74, 67, 72, 77, 94, 81, 119, 101, 108, 68, 59, 71, 116, 133, 108, 123, 101, 113, 121, 93, 102, 92]","[0, 165, 164, 75, 125, 55, 100, 101, 101, 70, 183, 1140, 30, 82, 48, 70, 61, 64, 76, 81, 68, 119]","[0, 188.85253241630778, 145.87864285703336, 196.90912017180676, 280.4072388934267, 212.94090721024057, 130.74229083492014, 137.27463515853336, 210.60419216455813, 268.4710596497432, 291.4397218230578, 125.67883614559969, 183.23191038426947, 221.7466036023238, 177.8637354449675, 147.65021105063104, 183.681460155165, 144.09103525027209, 171.09989877041315, 198.58883972881716, 163.03119190842668, 173.3558156013058]"
2023-09-15-15:07:31,4bdc332255634dc28fc6c5e8ce93a054,nanjing,2,1,9,9,6522,"[69, 58, 54, 49, 56, 70, 73, 54, 52, 79, 68, 66, 75, 45, 66, 59, 53, 60]","[0, 217, 179, 200, 170, 172, 177, 150, 132, 915, 185, 166, 160, 204, 194, 197, 164, 136]","[0, 80.17631719147323, 87.59571021789586, 87.37714058328257, 100.91152644621492, 87.9495299984866, 70.91508070808887, 52.18812941010172, 22.33630098543447, 146.72443148525986, 38.06102138814444, 86.25789457249526, 61.53897208810603, 77.54863731805852, 108.45887341272811, 87.65938563518554, 19.928974956552043, 49.35384487588243]"
2023-09-15-15:08:27,e276ec51eb704d3b85db81a7aa8f8fa1,nanjing,2,2,10,10,6925,"[60, 82, 62, 88, 77, 89, 79, 70, 84, 58, 55, 85, 62, 73, 70, 71, 81, 67, 73, 68]","[0, 229, 210, 201, 206, 194, 181, 202, 175, 160, 1083, 191, 163, 193, 188, 180, 209, 183, 179, 157]","[0, 72.67116731238316, 61.94264729817708, 89.73695107474185, 45.07571211005682, 85.7858076818905, 6.973097273210387, 95.45367467998858, 19.600713190899334, 12.682160099807328, 125.75226033162616, 29.961774709915378, 32.77670776097728, 102.49502467128814, 105.93842138893405, 56.289011364812374, 81.90536838558543, 38.105525798279345, 56.29009478981704, 45.349933894728004]"
2023-09-15-15:08:59,c89283f0411c4e14ba5f28fe2b476835,nanjing,2,3,10,10,5849,"[66, 85, 118, 123, 125, 80, 86, 91, 76, 55, 92, 68, 106, 60, 66, 67, 85, 59, 86, 85]","[0, 69, 60, 84, 7, 74, 82, 71, 77, 227, 1693, 118, 79, 69, 63, 127, 61, 69, 109, 83]","[0, 137.81186161724813, 131.87958277998663, 195.44797691083045, 176.80709656734132, 128.21505802389422, 189.17696760665402, 136.57348707257756, 147.98467509040688, 75.6339460328792, 141.31889114077154, 136.88367208303313, 136.75512587614708, 139.54383516462704, 176.95993765552313, 173.41641945416043, 118.3758782016007, 169.10119843419352, 225.1961302616818, 145.17697912253138]"
2023-09-15-20:41:30,fdccba40e57d41b2b180768ffdd8ab54,ganjiaqi,1,1,11,8,16978,"[3, 52, 88, 60, 112, 125, 105, 88, 86, 80, 85, 77, 72, 101, 80, 77, 127, 86, 28, 64, 70]","[0, 712, 505, 472, 258, 270, 312, 189, 662, 386, 438, 1696, 312, 360, 226, 153, 602, 1110, 695, 561, 754]","[0, 146.4562885110928, 106.76870119822357, 29.683515814524203, 55.50275268448905, 38.195404028349884, 32.2920698899556, 30.494079571105107, 311.3734806377134, 108.69938157853318, 201.72065393068266, 177.1342867870463, 158.8129577696844, 218.26716554616172, 59.11382616989399, 53.33749983725238, 251.53086843919934, 307.9628404712346, 277.9116566265058, 41.59593997281729, 258.1240012087214]"
2023-09-15-20:42:46,ccfc98837a1745af94a40e751f6790f3,ganjiaqi,1,2,11,8,10257,"[88, 64, 58, 50, 49, 2, 62, 2, 72, 32, 48, 47, 65, 76, 59, 57, 59, 65, 58]","[0, 679, 490, 225, 209, 189, 108, 180, 634, 1250, 425, 1328, 277, 481, 208, 158, 444, 332, 327]","[0, 139.00039967968118, 111.67462658196906, 44.12608198232782, 71.00704190430699, 47.47513969320029, 46.602336612854195, 51.77408189003018, 337.0726924566866, 111.82774452006284, 204.77521551420452, 182.53188458154077, 154.85656445742154, 222.8940954304931, 65.98400479577526, 52.51454824882122, 247.2254931119452, 46.89941956523079, 246.8971895794325]"
2023-09-15-20:43:18,0862b5a33c484fee84911cb821143e25,ganjiaqi,1,3,11,8,6799,"[74, 65, 89, 62, 78, 60, 56, 0, 86, 63, 62, 67, 76, 52, 64, 72, 75, 63, 66]","[0, 276, 319, 157, 155, 111, 85, 190, 225, 474, 58, 1101, 197, 147, 172, 92, 90, 155, 17]","[0, 137.51161567098413, 112.04017136723775, 41.77452706029253, 73.88429392563003, 33.21311655221636, 38.33912999650465, 44.3220537029191, 328.69979549058985, 114.007797004318, 210.3399365049084, 183.25604431444484, 144.2809758769326, 216.34360530312782, 45.93957383829819, 53.44363593752038, 234.4985193035461, 57.888782256246465, 244.07398696114896]"
2023-09-15-20:44:11,34fb58ebec5f47dbb25a7c33fb3fb53e,ganjiaqi,1,4,11,8,15181,"[60, 56, 50, 53, 44, 58, 71, 4, 2, 54, 56, 50, 65, 50, 84, 53, 72, 42, 41]","[0, 856, 568, 413, 419, 233, 205, 262, 760, 667, 645, 1689, 532, 1809, 557, 377, 619, 292, 515]","[0, 148.0060058841457, 102.00217862597076, 34.64903397723457, 70.44698558332911, 33.66831679124385, 37.05401462729781, 45.1134372689804, 338.70865881396594, 116.37487319482291, 221.68270618661762, 196.14337159899702, 146.3974802454681, 219.78904026866812, 52.71516754112513, 49.80071396186106, 246.13117550516742, 42.5218897876272, 252.33421400110524]"
2023-09-15-20:45:54,8f9ff01afbc74d5d964cdb63d4b1df78,ganjiaqi,1,4,11,8,11573,"[38, 37, 56, 44, 46, 28, 59, 1, 66, 32, 37, 53, 52, 65, 68, 61, 92, 52, 74]","[0, 895, 411, 296, 307, 203, 157, 215, 650, 469, 585, 1229, 357, 425, 434, 211, 533, 214, 612]","[0, 150.35144015125215, 113.69061331330555, 44.66791043044466, 65.80948935289572, 37.59580354832762, 35.97066706205063, 45.74445928804452, 324.6776178851194, 108.75303316332018, 201.69999724563434, 186.20806761374345, 147.34690736866898, 222.0823170708455, 43.32948700878473, 59.80802621722272, 252.59233735188582, 38.524162691888726, 240.00208332429114]"
2023-09-15-20:46:35,a297e76b917e4dc2a29ff16774dfd42c,ganjiaqi,1,5,11,8,8988,"[112, 60, 73, 58, 46, 44, 35, 54, 102, 126, 50, 53, 126, 59, 51, 47, 88, 79, 42]","[0, 375, 362, 238, 221, 130, 615, 136, 248, 641, 107, 1380, 174, 82, 134, 159, 86, 213, 32]","[0, 136.5283853270081, 117.04747374937702, 41.228361327825965, 67.0008291822654, 37.31547191775078, 42.3661290288467, 40.16770399767013, 315.73019424115205, 104.69267192862908, 204.74509897810873, 184.0205302556091, 142.0473317047682, 214.19098435223125, 52.952809179494906, 61.56478069661435, 240.11409325105802, 63.61690900311894, 229.92414207975443]"
2023-09-15-20:48:06,e2dcf17663244740913ffaaf95b60c8f,ganjiaqi,2,1,11,8,11590,"[117, 80, 91, 65, 104, 103, 79, 78, 86, 61, 98, 68, 88, 75, 70, 53, 82, 71, 77]","[0, 595, 391, 368, 303, 157, 270, 163, 773, 280, 675, 1491, 244, 431, 180, 155, 319, 305, 598]","[0, 150.23130314433288, 107.07422140220717, 33.86574801903668, 66.49728482343392, 30.847294136691353, 36.70452590924202, 38.05405512046137, 318.05659873676575, 105.76126154904, 207.0002683841524, 164.39113249942793, 165.43578814754684, 213.10534692702782, 51.209808088338356, 69.80608060111155, 251.0102366217141, 40.66564206359527, 241.5010927051424]"
2023-09-15-20:48:56,762c18c1a6064821af31955db37a09ee,ganjiaqi,2,2,11,8,15057,"[60, 64, 37, 49, 64, 7, 58, 60, 1, 79, 66, 67, 78, 64, 66, 68, 2, 52, 2, 70, 71, 62, 45, 69, 42, 65, 41, 57, 73, 56]","[0, 411, 570, 495, 277, 351, 140, 371, 952, 494, 523, 1733, 664, 417, 634, 213, 325, 453, 283, 1062, 363, 426, 3774, 550, 650, 308, 191, 419, 837, 616]","[0, 150.00333329629711, 113.47148442572596, 39.98055082717647, 52.009614495783374, 49.855346308651306, 41.163630117428234, 34.19714088113866, 326.0436235298038, 115.36415773059191, 214.66692546568245, 320.02933893282, 141.84185246643924, 119.01167076290366, 42.666666666666686, 67.06713054842892, 43.129005450057754, 43.00129197025493, 45.35538679265243, 332.054212441282, 106.69999479329363, 213.45933778799395, 173.525854621789, 148.39324632730276, 204.6473932293191, 54.99191859820053, 53.60762798126564, 250.51702093426258, 74.13201437675606, 253.71593914805155]"
2023-09-15-20:49:56,5f6c284b01e34457884fee94bbd11cf4,ganjiaqi,2,3,11,8,6879,"[56, 81, 69, 62, 86, 92, 66, 85, 1, 69, 75, 94, 69, 62, 64, 89, 68, 59, 68]","[0, 250, 342, 236, 147, 92, 74, 98, 403, 169, 88, 1176, 162, 96, 121, 69, 56, 134, 37]","[0, 143.70533122407892, 109.67122584241397, 44.453471305524715, 80.36652149855544, 24.390344173235665, 38.31158803518558, 40.499657063019875, 324.7051654107837, 104.91160300197708, 219.80420580345796, 181.2159546569292, 146.6681818103557, 205.88292250154646, 43.53287391283875, 48.2792801198287, 242.543237840642, 53.8155285313738, 244.7640587268573]"
2023-09-16-00:22:04,3e88c32223b94b97935202336b9d8363,yangquanguo,1,2,11,11,16489,"[53, 86, 67, 52, 73, 0, 54, 55, 71, 51, 63, 52, 58, 58, 53, 47, 61, 40, 54, 44, 64, 61]","[0, 766, 202, 751, 161, 600, 782, 589, 233, 274, 510, 2682, 479, 561, 1266, 543, 563, 473, 506, 475, 399, 506]","[0, 257.36441953860765, 29.38064366589372, 71.17583859709698, 2.748737083745068, 172.99582525470254, 135.86472030009202, 142.35831162559103, 36.05705355559592, 45.03085362035433, 182.00274723201295, 62.65691413474561, 177.14251952092764, 212.6672544401491, 72.12643220222544, 162.04697535659903, 204.86445383336866, 211.23262584700834, 205.02574364102563, 74.02402012560212, 72.61006970263992, 62.01433526030718]"
2023-09-16-00:22:51,3c58978c2e1147d3b1811ed8316acc0c,yangquanguo,1,3,11,11,18856,"[72, 85, 54, 43, 66, 41, 39, 75, 72, 76, 63, 47, 65, 77, 56, 48, 57, 55, 64, 72, 53, 54]","[0, 590, 322, 378, 94, 450, 873, 286, 259, 280, 364, 5720, 606, 508, 170, 327, 416, 226, 403, 546, 219, 431]","[0, 254.22261679262314, 35.410293544235, 72.04936579256692, 7.0710678118654755, 169.0555464271367, 138.76999355448248, 142.33684617054638, 33.57247549870446, 34.494766108627104, 174.41330224498358, 55.908655660620006, 180.24982662959764, 210.7663266379249, 77.7038537582847, 161.86628569422493, 207.92980920386464, 205.79223611313535, 227.34433013480773, 76.73475237610549, 67.15570630176474, 73.27421859775183]"
2023-09-16-00:23:44,167a240d11394957a1f3c1dc6571930a,yangquanguo,2,3,11,11,14666,"[54, 72, 55, 63, 48, 22, 69, 63, 57, 47, 58, 71, 46, 52, 54, 42, 54, 29, 71, 67, 39, 45]","[0, 561, 245, 478, 118, 428, 1053, 396, 334, 236, 307, 1636, 494, 652, 528, 440, 580, 445, 548, 419, 344, 530]","[0, 247.46267956558177, 34.456091220889, 71.20003121097942, 5.385164807134504, 161.669759420589, 134.55193132104137, 149.02423367433306, 36.6757564490647, 38.99999999999999, 187.216155523205, 60.44740597320032, 182.97692629278572, 206.65188119153427, 64.67010300148142, 171.50477803515824, 211.40929234281282, 206.32767897475875, 207.7137453323684, 61.79985616667904, 76.53684660925677, 70.09596596412979]"
2023-09-16-16:05:06,1c626fcba8a24b61966064d5f2b0e089,xiehao,1,1,11,6,15573,"[30, 67, 57, 67, 65, 68, 74, 73, 49, 47, 42, 70, 83, 78, 56, 74, 25]","[0, 649, 190, 813, 585, 501, 755, 273, 609, 224, 395, 5934, 321, 267, 472, 295, 346]","[0, 146.15595266700566, 32.32839309337846, 118.52135883459994, 218.78214049597372, 277.50720711361714, 212.5052940517012, 174.79577369032697, 104.326710386171, 115.05324854170786, 268.5670307390689, 277.97169932387, 217.43896413706534, 175.16064055603357, 130.08098439049422, 181.25155171749566, 267.2087199175955]"
2023-09-16-16:05:46,9b32cce46f4d43abac98aff2c97e3da1,xiehao,1,2,11,6,12207,"[39, 65, 41, 15, 39, 49, 62, 75, 63, 66, 47, 46, 68, 58, 105, 57, 47]","[0, 510, 560, 495, 587, 880, 193, 527, 209, 501, 603, 1534, 518, 392, 472, 552, 678]","[0, 133.1242370870158, 139.53785328719943, 274.29113182893826, 293.80627120604487, 187.3716227180626, 37.09321029514701, 142.62768402382474, 42.17893431560356, 235.35242855131108, 279.2703942866125, 263.30744862232814, 200.69644366555175, 182.6157167387298, 112.29425630903836, 155.08908730146038, 277.6712309548831]"
